AnoV,MesV,IDMODELO,MARCA,MODELO,VERSAO,MOTOR,VALV,TIPOPROP,TRANSM,DIRECAO,COMBUST,EFICIPROP,CATEGORIA,AnoF,AnoM,KM,QTDPROPR,REGIAO,PCCUSTO,PCVENDA
2022,9,18132,Hyundai,TUCSON,TURBO|LTD,1.6,16V,Combustao,DCT,EL,G,19,247,2,A,UtilEsportivoGrande,2021,2022,25323,1,5,137283,157999
2022,9,12183,Chevrolet,SPIN,AT|PREMIER,1.8,8V,Combustao,A,EL,F,33,351,2,B,Minivan,2019,2020,23716,2,1,74296,84072
2022,9,21131,Nissan,Versa,16S,1.6,16V,Combustao,CVT,EL,F,35,258,1,B,Medio,2018,2019,61311,1,5,48007,55155
2022,9,14212,Fiat,TORO,FREEDOM|AT,2.0,16V,Combustao,A,EL,D,62,15,0,A,Picape,2021,2022,17822,1,1,137551,155771
2022,9,18131,Hyundai,TUCSON,TURBO|GLS,1.6,16V,Combustao,DCT,EL,G,19,247,2,A,UtilEsportivoGrande,2018,2019,62619,2,1,114845,130053
2022,9,14192,Fiat,Siena,Attractive,1.4,8V,Combustao,M,EL,F,47,363,2,B,Medio,2015,2016,96416,4,5,29711,34149
2022,9,12122,Chevrolet,CRUZE,HB|LTZ|HB|AT,1.4,16V,Combustao,A,EL,F,17,337,2,B,Grande,2015,2015,172866,3,1,60240,68165
2022,9,16131,Renault,Duster,ICO|INT|ZEN,1.6,16V,Combustao,CVT,EH,F,51,317,1,B,UtilEsportivoGrande,2020,2020,57820,1,1,68226,77110
2022,9,12173,Chevrolet,S10,LT|DD2,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2014,2014,132936,2,5,92549,106493
2022,9,14212,Fiat,TORO,FREEDOM|AT,2.0,16V,Combustao,A,EL,D,62,15,0,A,Picape,2020,2021,31304,1,5,123232,141672
2022,9,18114,Hyundai,CRETA,Ultimate,2.0,16V,Combustao,A,EL,F,21,329,3,A,UtilEsportivoCompacto,2017,2017,75249,1,1,71087,80341
2022,9,22111,Citroen,C3,Ptech|ATTR,1.2,12V,Combustao,A,EL,F,35,278,2,B,UtilEsportivoCompacto,2020,2021,36798,1,1,44852,50738
2022,9,12173,Chevrolet,S10,LT|DD2,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2013,2014,295272,2,1,88873,100608
2022,9,16111,Renault,Captur,ICO|INT|ZEN,1.3,16V,Combustao,CVT,EH,F,33,63,4,B,UtilEsportivoGrande,2019,2019,48736,1,1,75589,85525
2022,9,12172,Chevrolet,S10,LS|DS4,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2020,2020,29891,1,5,113755,130830
2022,9,23111,CAOA|Chery,TIGGO,5X|PRO,1.5,16V,Combustao,CVT,EL,F,62,236,2,B,UtilEsportivoCompacto,2019,2019,46827,1,1,93705,105850
2022,9,18114,Hyundai,CRETA,Ultimate,2.0,16V,Combustao,A,EL,F,21,329,3,A,UtilEsportivoCompacto,2018,2018,65630,1,2,80460,92236
2022,9,18113,Hyundai,CRETA,Attitude,1.6,16V,Combustao,A,EL,F,20,145,3,A,UtilEsportivoCompacto,2016,2016,194682,3,5,67953,78221
2022,9,16171,Renault,Oroch,Dyna|Intense,1.6,16V,Combustao,M,EH,F,55,387,4,C,PicapeCompacta,2020,2020,27909,1,4,68768,79227
2022,9,18113,Hyundai,CRETA,Attitude,1.6,16V,Combustao,A,EL,F,20,145,3,A,UtilEsportivoCompacto,2018,2018,90369,4,5,76560,88048
2022,9,16111,Renault,Captur,ICO|INT|ZEN,1.3,16V,Combustao,CVT,EH,F,33,63,4,B,UtilEsportivoGrande,2019,2019,48302,1,3,73979,84620
2022,9,23113,CAOA|Chery,TIGGO,8|TGDI,1.6,16V,Combustao,DCT,EL,G,32,524,4,B,UtilEsportivoGrande,2020,2020,33801,1,2,137390,157535
2022,9,23113,CAOA|Chery,TIGGO,8|TGDI,1.6,16V,Combustao,DCT,EL,G,32,524,4,B,UtilEsportivoGrande,2019,2019,83909,3,2,128111,146574
2022,9,23111,CAOA|Chery,TIGGO,5X|PRO,1.5,16V,Combustao,CVT,EL,F,62,236,2,B,UtilEsportivoCompacto,2020,2020,33440,1,1,94681,107148
2022,9,16111,Renault,Captur,ICO|INT|ZEN,1.3,16V,Combustao,CVT,EH,F,33,63,4,B,UtilEsportivoGrande,2019,2019,53250,1,4,69996,80847
2022,9,14213,Fiat,TORO,ULTRA|AT9|4X4,2.0,16V,Combustao,A,EL,D,62,15,0,A,Picape,2019,2020,43969,4,1,144084,163046
2022,9,11191,VW,Virtus,CL,1.0,8V,Combustao,A,EL,F,,,,,Medio,2019,2019,40861,1,5,73786,84894
2022,9,12121,Chevrolet,CRUZE,HB|LT|HB|AT,1.4,16V,Combustao,A,EL,F,17,337,2,B,Grande,2021,2022,24334,1,1,100617,113806
2022,9,14192,Fiat,Siena,Attractive,1.4,8V,Combustao,M,EL,F,47,363,2,B,Medio,2016,2016,100617,2,1,34634,39169
2022,9,13112,Ford,Focus,SE|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2017,2017,78927,2,1,58193,65805
2022,9,16171,Renault,Oroch,Dyna|Intense,1.6,16V,Combustao,M,EH,F,55,387,4,C,PicapeCompacta,2019,2020,54378,2,1,63850,72305
2022,9,13113,Ford,Focus,TI|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2016,2017,49928,1,5,53689,61749
2022,9,12181,Chevrolet,SPIN,AT|ACT,1.8,8V,Combustao,A,EL,F,33,351,2,B,Minivan,2016,2016,111048,2,3,54423,62162
2022,9,11192,VW,Virtus,HL,1.0,8V,Combustao,A,EL,F,,,,,Medio,2021,2022,30019,1,1,84173,95160
2022,9,21131,Nissan,Versa,16S,1.6,16V,Combustao,CVT,EL,F,35,258,1,B,Medio,2017,2018,80875,1,1,43674,49415
2022,9,14215,Fiat,TORO,VOLCANO|AT9|4X4,2.0,16V,Combustao,A,EL,D,101,13,0,A,Picape,2020,2020,34419,1,1,124883,141257
2022,9,11171,VW,T|CROSS,CL|TSI,1.0,12V,Combustao,A,EL,F,49,211,3,B,Medio,2019,2020,52852,1,1,90751,102712
2022,9,16181,Renault,Sandero,LIFE|RLIN|SED,1.0,12V,Combustao,M,EH,F,57,133,3,B,Compacto,2016,2016,93942,2,4,37538,43306
2022,9,18114,Hyundai,CRETA,Ultimate,2.0,16V,Combustao,A,EL,F,21,329,3,A,UtilEsportivoCompacto,2019,2019,96387,2,1,82829,93737
2022,9,14191,Fiat,Siena,Essence,1.6,8V,Combustao,M,EL,F,47,363,2,B,Medio,2013,2013,204924,2,1,32597,36874
2022,9,13114,Ford,Focus,S|AT,1.6,16V,Combustao,M,HI,F,,,,,Medio,2015,2015,130838,1,2,42246,48402
2022,9,11192,VW,Virtus,HL,1.0,8V,Combustao,A,EL,F,,,,,Medio,2018,2018,67219,1,1,70836,80026
2022,9,13113,Ford,Focus,TI|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2018,2018,124272,1,2,63569,72821
2022,9,16111,Renault,Captur,ICO|INT|ZEN,1.3,16V,Combustao,CVT,EH,F,33,63,4,B,UtilEsportivoGrande,2021,2021,18021,1,1,80478,91034
2022,9,14212,Fiat,TORO,FREEDOM|AT,2.0,16V,Combustao,A,EL,D,62,15,0,A,Picape,2016,2016,92762,2,5,70754,81459
2022,9,12174,Chevrolet,S10,LT|DD4,2.8,16V,Combustao,M,EL,D,284,71,0,B,Picape,2013,2014,191898,3,1,93245,105489
2022,9,14142,Fiat,Idea,Essence,1.6,8V,Combustao,M,EL,F,47,363,2,B,Medio,2015,2016,116753,1,3,36766,42015
2022,9,14193,Fiat,Siena,EL,1.0,8V,Combustao,M,EL,F,47,363,2,B,Medio,2016,2016,95554,1,2,35625,40847
2022,9,13112,Ford,Focus,SE|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2018,2018,67697,3,6,56741,65648
2022,9,12173,Chevrolet,S10,LT|DD2,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2016,2017,102244,2,2,106732,122287
2022,9,23112,CAOA|Chery,TIGGO,7|PRO,1.6,16V,Combustao,DCT,EL,G,22,318,3,B,UtilEsportivoGrande,2020,2021,16482,1,1,106862,120865
2022,9,16131,Renault,Duster,ICO|INT|ZEN,1.6,16V,Combustao,CVT,EH,F,51,317,1,B,UtilEsportivoGrande,2021,2021,16699,1,1,72677,82201
2022,9,12172,Chevrolet,S10,LS|DS4,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2020,2020,13643,1,1,121131,137065
2022,9,21121,Nissan,Sentra,20SL,2.0,16V,Combustao,CVT,EL,G,13,147,0,A,ExtraGrande,2017,2017,92447,3,1,63454,71847
2022,9,13113,Ford,Focus,TI|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2018,2018,35900,1,1,64774,73302
2022,9,14191,Fiat,Siena,Essence,1.6,8V,Combustao,M,EL,F,47,363,2,B,Medio,2014,2014,236689,2,1,34512,39033
2022,9,12174,Chevrolet,S10,LT|DD4,2.8,16V,Combustao,M,EL,D,284,71,0,B,Picape,2014,2015,136743,4,3,100274,114716
2022,9,11122,VW,CROSSFOX,MA,1.6,16V,Combustao,M,EL,F,,,,,Compacto,2015,2015,123809,1,2,44136,50542
2022,9,14212,Fiat,TORO,FREEDOM|AT,2.0,16V,Combustao,A,EL,D,62,15,0,A,Picape,2017,2017,80602,4,2,74358,85063
2022,9,11171,VW,T|CROSS,CL|TSI,1.0,12V,Combustao,A,EL,F,49,211,3,B,Medio,2020,2020,33050,1,1,90984,102834
2022,9,23112,CAOA|Chery,TIGGO,7|PRO,1.6,16V,Combustao,DCT,EL,G,22,318,3,B,UtilEsportivoGrande,2021,2022,15635,1,1,114666,129666
2022,9,22111,Citroen,C3,Ptech|ATTR,1.2,12V,Combustao,A,EL,F,35,278,2,B,UtilEsportivoCompacto,2017,2018,80151,2,1,44522,50289
2022,9,14211,Fiat,TORO,ENDURANCE|MT5,1.3,16V,Combustao,A,EL,F,47,170,4,B,Picape,2019,2020,25902,3,1,81597,92225
2022,9,13113,Ford,Focus,TI|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2017,2018,130182,3,5,58346,67092
2022,9,12181,Chevrolet,SPIN,AT|ACT,1.8,8V,Combustao,A,EL,F,33,351,2,B,Minivan,2017,2018,71947,3,1,58592,66232
2022,9,18111,Hyundai,CRETA,Action,1.6,16V,Combustao,A,EL,F,35,492,3,B,UtilEsportivoCompacto,2021,2021,15898,1,1,76325,86325
2022,9,14194,Fiat,Siena,EL,1.4,8V,Combustao,M,EL,F,47,363,2,B,Medio,2014,2015,216296,2,1,33551,37897
2022,9,13112,Ford,Focus,SE|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2019,2020,42412,1,1,57008,64494
2022,9,11121,VW,CROSSFOX,SA,1.6,16V,Combustao,M,EL,F,,,,,Compacto,2014,2014,114184,1,5,41520,47749
2022,9,13112,Ford,Focus,SE|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2016,2016,106991,1,1,54909,62136
2022,9,18112,Hyundai,CRETA,Comfort,1.0,12V,Combustao,A,EL,F,20,145,3,A,UtilEsportivoCompacto,2021,2021,16025,1,1,96185,108806
2022,9,13114,Ford,Focus,S|AT,1.6,16V,Combustao,M,HI,F,,,,,Medio,2015,2015,115648,1,5,41628,47874
2022,9,14181,Fiat,PULSE,DRIVE|AT,1.0,12V,Combustao,CVT,EL,F,36,144,4,A,UtilEsportivoCompacto,2021,2021,15445,1,1,84841,96038
2022,9,21121,Nissan,Sentra,20SL,2.0,16V,Combustao,CVT,EL,G,13,147,0,A,ExtraGrande,2017,2017,83899,2,4,63240,73043
2022,9,12172,Chevrolet,S10,LS|DS4,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2018,2019,60027,3,1,113267,128235
2022,9,14211,Fiat,TORO,ENDURANCE|MT5,1.3,16V,Combustao,A,EL,F,47,170,4,B,Picape,2020,2021,33685,1,5,80502,92693
2022,9,12174,Chevrolet,S10,LT|DD4,2.8,16V,Combustao,M,EL,D,284,71,0,B,Picape,2018,2019,34461,2,1,140916,159347
2022,9,23112,CAOA|Chery,TIGGO,7|PRO,1.6,16V,Combustao,DCT,EL,G,22,318,3,B,UtilEsportivoGrande,2019,2019,51125,1,5,92342,106100
2022,9,18113,Hyundai,CRETA,Attitude,1.6,16V,Combustao,A,EL,F,20,145,3,A,UtilEsportivoCompacto,2019,2020,70820,1,1,78935,89213
2022,9,13113,Ford,Focus,TI|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2018,2019,57573,1,5,61656,70909
2022,9,21131,Nissan,Versa,16S,1.6,16V,Combustao,CVT,EL,F,35,258,1,B,Medio,2014,2014,57362,4,5,32959,37887
2022,9,12183,Chevrolet,SPIN,AT|PREMIER,1.8,8V,Combustao,A,EL,F,33,351,2,B,Minivan,2019,2020,42241,1,1,77083,87106
2022,9,18113,Hyundai,CRETA,Attitude,1.6,16V,Combustao,A,EL,F,20,145,3,A,UtilEsportivoCompacto,2021,2021,14336,1,1,83649,94602
2022,9,14193,Fiat,Siena,EL,1.0,8V,Combustao,M,EL,F,47,363,2,B,Medio,2014,2015,148585,3,1,29716,33636
2022,9,12121,Chevrolet,CRUZE,HB|LT|HB|AT,1.4,16V,Combustao,A,EL,F,17,337,2,B,Grande,2019,2020,24328,1,1,91219,103230
2022,9,22111,Citroen,C3,Ptech|ATTR,1.2,12V,Combustao,A,EL,F,35,278,2,B,UtilEsportivoCompacto,2018,2018,105508,1,1,44818,50665
2022,9,16181,Renault,Sandero,LIFE|RLIN|SED,1.0,12V,Combustao,M,EH,F,57,133,3,B,Compacto,2021,2021,14673,1,3,49720,56826
2022,9,13114,Ford,Focus,S|AT,1.6,16V,Combustao,M,HI,F,,,,,Medio,2015,2015,126355,2,1,41675,47189
2022,9,14191,Fiat,Siena,Essence,1.6,8V,Combustao,M,EL,F,47,363,2,B,Medio,2015,2015,60369,2,2,37018,42408
2022,9,16181,Renault,Sandero,LIFE|RLIN|SED,1.0,12V,Combustao,M,EH,F,57,133,3,B,Compacto,2019,2019,24487,2,5,42489,48929
2022,9,14211,Fiat,TORO,ENDURANCE|MT5,1.3,16V,Combustao,A,EL,F,47,170,4,B,Picape,2020,2020,33512,1,1,80216,90717
2022,9,16181,Renault,Sandero,LIFE|RLIN|SED,1.0,12V,Combustao,M,EH,F,57,133,3,B,Compacto,2017,2018,82058,4,1,40293,45598
2022,9,13112,Ford,Focus,SE|AT,2.0,16V,Combustao,M,HI,F,,,,,Medio,2016,2017,108380,1,1,52471,59331
2022,9,12173,Chevrolet,S10,LT|DD2,2.8,16V,Combustao,M,EL,D,261,59,0,B,Picape,2013,2013,164291,3,1,91541,103409
2022,9,21131,Nissan,Versa,16S,1.6,16V,Combustao,CVT,EL,F,35,258,1,B,Medio,2017,2018,73059,3,1,45041,50948
2022,9,22112,Citroen,C3,Tend,1.5,8V,Combustao,A,EL,F,35,278,2,B,UtilEsportivoCompacto,2016,2017,98727,3,1,40462,45800
2022,9,12131,Chevrolet,MONTANA,T|AT|LTZ,1.2,12V,Combustao,M,EL,F,43,352,4,B,PicapeCompacta,2020,2021,15610,1,1,54054,61112
